integer-1,integer-1,integer-1,integer-1,decimal-1,decimal-1,decimal-1,decimal-1,varchar-4,varchar-4,date-1,date-1,date-1,varchar-28,varchar-12,varchar-48
601,46852,64,3,6.00,9009.60,0.09,0.02,A,F,1992-02-24,1992-04-23,1992-03-19,DELIVER IN PERSON        ,AIR       ,ourts wake slyly along the qu
602,32580,34,3,28.00,42072.80,0.09,0.02,N,O,1995-11-16,1995-11-16,1995-11-29,DELIVER IN PERSON        ,AIR       ,lites. carefully flu
603,38439,4,1,28.00,42100.80,0.08,0.05,A,F,1995-03-01,1995-04-13,1995-03-03,DELIVER IN PERSON        ,AIR       ,express in
606,35106,69,4,2.00,3013.20,0.06,0.03,N,O,1995-10-18,1995-08-10,1995-11-04,DELIVER IN PERSON        ,AIR       ,ular pinto beans 
612,44995,75,2,7.00,10588.27,0.02,0.08,R,F,1994-11-17,1994-10-03,1994-11-25,DELIVER IN PERSON        ,AIR       ,l requests cajole blithely package
615,48711,78,2,3.00,4546.83,0.07,0.05,N,O,1997-08-07,1997-06-30,1997-09-01,DELIVER IN PERSON        ,AIR       ,uickly unusual deposits boost sly
617,31873,11,1,29.00,44010.69,0.00,0.04,R,F,1994-11-29,1995-02-06,1994-12-28,DELIVER IN PERSON        ,AIR       ,ld ideas eat 
618,29444,19,4,8.00,12148.88,0.05,0.02,N,O,1996-08-09,1996-09-12,1996-08-20,DELIVER IN PERSON        ,AIR       ,ans sleep among
629,37575,61,5,29.00,44358.98,0.09,0.04,N,O,1997-06-07,1997-08-08,1997-06-24,DELIVER IN PERSON        ,AIR       , foxes. furiously un
629,47494,30,4,25.00,38240.50,0.03,0.01,R,F,1994-07-24,1994-09-16,1994-08-02,DELIVER IN PERSON        ,AIR       ,ss packages sleep blithely regular r
633,30311,27,4,19.00,29138.97,0.09,0.04,A,F,1992-08-30,1992-09-25,1992-09-11,DELIVER IN PERSON        ,AIR       ,ual deposits. quickly unusu
635,30695,36,3,18.00,27641.34,0.07,0.00,N,O,1998-06-11,1998-03-29,1998-06-12,DELIVER IN PERSON        ,AIR       ,he regular requests ar
635,40487,98,4,26.00,39926.38,0.00,0.00,N,O,1996-08-19,1996-08-26,1996-09-01,DELIVER IN PERSON        ,AIR       ,olites. final instructions thrash fluff
635,41634,67,6,16.00,24570.08,0.09,0.05,A,F,1993-03-09,1993-03-05,1993-03-16,DELIVER IN PERSON        ,AIR       ,furiously carefully bold n
635,48641,98,1,17.00,26105.71,0.09,0.03,N,O,1996-01-03,1996-01-06,1996-01-30,DELIVER IN PERSON        ,AIR       ,furiously ironic deposits are even excu
637,47207,31,5,1.00,1537.63,0.10,0.00,A,F,1995-01-28,1995-03-09,1995-02-15,DELIVER IN PERSON        ,AIR       ,s eat blithely. accounts nag car
640,35552,34,4,24.00,36975.36,0.03,0.00,N,O,1997-04-13,1997-06-27,1997-05-04,DELIVER IN PERSON        ,AIR       ,according to the quickly idle deposits
649,28130,50,1,13.00,20145.32,0.10,0.03,R,F,1994-08-22,1994-09-08,1994-09-03,DELIVER IN PERSON        ,AIR       ,closely si
654,46020,48,1,23.00,35756.95,0.07,0.06,N,O,1997-05-08,1997-05-10,1997-05-27,DELIVER IN PERSON        ,AIR       ,lar asymptotes. ironic packages
662,29287,25,3,20.00,31253.20,0.10,0.07,R,F,1994-08-05,1994-09-25,1994-08-14,DELIVER IN PERSON        ,AIR       ,ithely iron
668,47718,31,4,3.00,4705.98,0.04,0.08,N,O,1996-04-15,1996-06-16,1996-04-16,DELIVER IN PERSON        ,AIR       ,carefully after the s
675,36546,76,5,11.00,17332.37,0.02,0.02,N,O,1996-04-30,1996-05-27,1996-05-11,DELIVER IN PERSON        ,AIR       ,ggle furiously regular foxes. courts 
679,34883,42,1,13.00,20535.71,0.07,0.00,A,F,1995-02-25,1995-01-15,1995-03-22,DELIVER IN PERSON        ,AIR       , deposits. regular packages s
684,32451,16,2,13.00,20600.84,0.04,0.01,R,F,1994-03-29,1994-05-27,1994-04-14,DELIVER IN PERSON        ,AIR       ,he furiously bold requests. final 
685,47911,17,1,18.00,28542.24,0.06,0.01,N,O,1996-08-07,1996-10-13,1996-08-16,DELIVER IN PERSON        ,AIR       ,iously special pinto beans hinder acr
687,28964,19,2,24.00,38104.32,0.02,0.05,N,O,1997-12-15,1998-02-03,1998-01-06,DELIVER IN PERSON        ,AIR       ,foxes. carefully pending accou
694,31908,26,3,16.00,25515.04,0.03,0.03,N,O,1998-03-10,1998-02-12,1998-03-26,DELIVER IN PERSON        ,AIR       ,hely final packages. ir
701,42018,2,1,1.00,1601.70,0.10,0.07,N,O,1996-11-29,1996-11-12,1996-12-14,DELIVER IN PERSON        ,AIR       ,s boost accordin
702,28612,67,6,29.00,46478.30,0.10,0.00,N,O,1997-11-13,1997-11-14,1997-12-02,DELIVER IN PERSON        ,AIR       , slyly against the furiously regular pint
707,45922,72,3,11.00,17684.70,0.02,0.05,A,F,1993-11-21,1994-01-14,1993-12-06,DELIVER IN PERSON        ,AIR       ,"en, ironic dolphins. slowly ironic"
710,34311,75,4,6.00,9664.26,0.10,0.07,A,F,1994-11-07,1994-11-09,1994-11-21,DELIVER IN PERSON        ,AIR       ,lar requests. blithely ironic waters na
712,35840,13,1,7.00,11288.97,0.08,0.02,R,F,1993-08-19,1993-07-22,1993-09-05,DELIVER IN PERSON        ,AIR       ,counts according to the quickly e
712,47523,77,2,19.00,30641.49,0.05,0.04,R,F,1992-07-12,1992-07-05,1992-08-01,DELIVER IN PERSON        ,AIR       ,ording to the speci
714,31238,15,3,16.00,25835.36,0.05,0.06,A,F,1993-12-10,1993-10-05,1993-12-19,DELIVER IN PERSON        ,AIR       ,"onic ideas wake slyly silent, "
739,46434,72,1,3.00,4919.19,0.03,0.06,A,F,1993-05-05,1993-06-24,1993-05-14,DELIVER IN PERSON        ,AIR       ,gular request
742,35751,43,6,22.00,36140.28,0.05,0.01,N,O,1997-07-12,1997-05-08,1997-07-28,DELIVER IN PERSON        ,AIR       ,bold requests are furiously. furiously 
744,29443,9,5,17.00,27960.58,0.03,0.06,A,F,1993-03-30,1993-05-11,1993-04-21,DELIVER IN PERSON        ,AIR       ,p around the fluffily silent accou
750,35077,83,2,24.00,39618.00,0.04,0.04,N,O,1995-10-26,1995-12-26,1995-10-29,DELIVER IN PERSON        ,AIR       ,heodolites poach always across the car
751,35680,84,1,29.00,47900.75,0.10,0.05,N,O,1996-05-25,1996-04-16,1996-06-09,DELIVER IN PERSON        ,AIR       ,ckages are carefully 
752,26759,53,1,5.00,8263.75,0.02,0.08,A,F,1992-02-13,1992-03-13,1992-02-27,DELIVER IN PERSON        ,AIR       , foxes. never sile
755,26465,56,4,6.00,9934.50,0.05,0.01,N,O,1997-02-22,1997-04-25,1997-03-01,DELIVER IN PERSON        ,AIR       ,lithely. pending ideas sleep. ironic th
761,42438,26,7,17.00,28249.92,0.03,0.07,N,O,1997-12-21,1998-01-28,1998-01-10,DELIVER IN PERSON        ,AIR       ,"lar instructions. special, speci"
763,49216,28,3,8.00,13310.08,0.08,0.04,R,F,1994-04-15,1994-05-01,1994-05-03,DELIVER IN PERSON        ,AIR       ,ter the fluffily pending foxes. carefull
777,37379,42,5,10.00,16777.70,0.07,0.00,N,O,1996-09-13,1996-09-02,1996-09-22,DELIVER IN PERSON        ,AIR       ,slyly even requests above the furiously b
785,30022,18,5,9.00,15172.02,0.02,0.05,N,O,1996-07-21,1996-07-30,1996-08-16,DELIVER IN PERSON        ,AIR       ,l sentiment
788,28544,53,2,23.00,38841.94,0.07,0.04,A,F,1992-12-20,1992-10-09,1992-12-23,DELIVER IN PERSON        ,AIR       ,old packages above the pinto beans wake 
793,32320,94,5,16.00,27100.64,0.09,0.07,N,O,1997-04-29,1997-05-06,1997-05-26,DELIVER IN PERSON        ,AIR       ,ly special packages 
801,48867,1,2,1.00,1701.80,0.08,0.02,N,O,1998-05-07,1998-04-12,1998-05-14,DELIVER IN PERSON        ,AIR       ,sts. ironic realms 
802,39269,3,2,13.00,22136.40,0.09,0.01,R,F,1992-11-11,1992-12-02,1992-12-01,DELIVER IN PERSON        ,AIR       ,. carefully ironic theodolites sleep s
806,30023,40,1,28.00,47790.40,0.00,0.06,R,F,1994-01-21,1993-12-23,1994-02-15,DELIVER IN PERSON        ,AIR       ,", express courts across the"
807,47046,7,2,24.00,40987.20,0.03,0.03,A,F,1994-04-26,1994-04-22,1994-05-04,DELIVER IN PERSON        ,AIR       ,ly regular ide
812,49348,12,3,21.00,35969.01,0.03,0.06,N,O,1997-07-05,1997-05-26,1997-07-25,DELIVER IN PERSON        ,AIR       ,quickly careful foxes be
817,42118,18,6,14.00,24049.34,0.01,0.04,N,O,1996-10-24,1996-08-23,1996-11-13,DELIVER IN PERSON        ,AIR       ,y ironic theodolites.
820,41572,87,6,9.00,15487.38,0.10,0.03,N,O,1997-04-06,1997-05-17,1997-04-27,DELIVER IN PERSON        ,AIR       ,ons after the s
829,30179,30,6,14.00,24217.48,0.07,0.01,N,O,1997-12-09,1998-01-15,1998-01-06,DELIVER IN PERSON        ,AIR       ,ers alongs
830,34948,30,4,11.00,19039.13,0.08,0.03,A,F,1993-03-07,1993-02-20,1993-03-19,DELIVER IN PERSON        ,AIR       , the accoun
848,34375,49,6,6.00,10493.04,0.05,0.06,R,F,1994-04-24,1994-03-06,1994-04-30,DELIVER IN PERSON        ,AIR       , bold platelets use slyly quickly even
849,50275,83,2,13.00,22747.92,0.07,0.01,A,F,1995-04-04,1995-01-11,1995-04-15,DELIVER IN PERSON        ,AIR       ,lly even theodolite
861,30821,62,3,1.00,1761.86,0.05,0.00,R,F,1994-01-27,1994-03-04,1994-02-18,DELIVER IN PERSON        ,AIR       ,e quickly bold excuses wake carefully 
863,47168,63,5,27.00,47624.22,0.03,0.04,R,F,1994-08-05,1994-08-16,1994-08-12,DELIVER IN PERSON        ,AIR       , carefully
865,30308,32,1,24.00,42380.64,0.06,0.06,A,F,1993-05-09,1993-04-24,1993-05-11,DELIVER IN PERSON        ,AIR       ,ccounts engage furio
867,35680,34,2,8.00,14142.88,0.04,0.05,N,O,1996-03-23,1996-05-01,1996-04-08,DELIVER IN PERSON        ,AIR       ,"longside of the ironic, unusual plat"
868,50176,68,4,4.00,7075.44,0.10,0.06,R,F,1993-03-31,1993-04-14,1993-04-23,DELIVER IN PERSON        ,AIR       ,uriously. blithel
875,42660,76,4,10.00,17758.70,0.05,0.04,N,O,1997-04-17,1997-03-26,1997-04-18,DELIVER IN PERSON        ,AIR       ,heodolites integrat
879,29601,13,6,21.00,37377.27,0.08,0.03,N,O,1998-08-15,1998-06-30,1998-09-01,DELIVER IN PERSON        ,AIR       ,kages. blithely even instructions doubt f
884,48228,84,3,29.00,51761.52,0.07,0.05,N,O,1995-08-23,1995-08-30,1995-09-10,DELIVER IN PERSON        ,AIR       ,thely pending pinto beans nag against t
892,40359,93,2,18.00,32272.02,0.05,0.00,R,F,1993-03-13,1993-04-19,1993-04-06,DELIVER IN PERSON        ,AIR       ,ely even asymptotes. exp
897,38726,64,4,18.00,32362.02,0.07,0.03,R,F,1994-07-05,1994-07-06,1994-07-14,DELIVER IN PERSON        ,AIR       ,ggedly unusual accounts cajo
898,42535,65,1,21.00,37776.69,0.07,0.08,N,O,1996-02-27,1996-02-02,1996-03-12,DELIVER IN PERSON        ,AIR       ,ost. unusual theodolites sleep. blithely
917,45955,52,1,9.00,16361.19,0.06,0.04,N,O,1998-10-12,1998-10-03,1998-10-15,DELIVER IN PERSON        ,AIR       ,ronic packages. blithely final in
918,32610,53,4,23.00,41834.93,0.00,0.05,A,F,1992-11-22,1992-09-26,1992-12-19,DELIVER IN PERSON        ,AIR       ,ake carefully according to 
925,26533,60,2,7.00,12781.44,0.09,0.06,A,F,1993-08-10,1993-07-13,1993-08-21,DELIVER IN PERSON        ,AIR       ,"e across the stealthy, regular "
926,46433,95,4,28.00,51153.76,0.06,0.07,N,O,1996-01-08,1996-03-29,1996-02-07,DELIVER IN PERSON        ,AIR       ,nstructions are carefully
928,36480,29,2,26.00,47551.92,0.10,0.00,A,F,1993-11-26,1993-11-14,1993-12-19,DELIVER IN PERSON        ,AIR       ,pending pinto beans. unusual accounts
932,49921,67,7,1.00,1832.93,0.01,0.08,R,F,1995-04-29,1995-04-24,1995-05-08,DELIVER IN PERSON        ,AIR       ,p; quickly pending deposits among th
933,28135,34,3,12.00,22007.16,0.01,0.07,A,F,1994-12-24,1994-10-27,1995-01-09,DELIVER IN PERSON        ,AIR       ,olphins about the enticing foxes engag
941,36450,44,4,4.00,7367.76,0.00,0.06,N,O,1997-12-27,1998-02-18,1998-01-14,DELIVER IN PERSON        ,AIR       , foxes affix blithe
944,42279,47,3,19.00,35053.86,0.02,0.01,R,F,1994-10-21,1994-09-23,1994-11-17,DELIVER IN PERSON        ,AIR       ,ial accounts use across the bl
951,35202,52,4,9.00,16667.55,0.10,0.07,N,O,1997-09-05,1997-08-23,1997-09-08,DELIVER IN PERSON        ,AIR       , requests maintain accordi
956,28130,59,6,22.00,40852.90,0.01,0.08,A,F,1994-11-20,1994-10-29,1994-12-02,DELIVER IN PERSON        ,AIR       ,efully even requests. slyly
961,45701,96,1,21.00,39101.16,0.02,0.02,N,O,1997-07-04,1997-06-15,1997-07-16,DELIVER IN PERSON        ,AIR       , poach slyly. fu
961,50114,96,5,11.00,20481.56,0.06,0.02,N,O,1997-03-18,1997-01-24,1997-04-05,DELIVER IN PERSON        ,AIR       ,ly special t
963,35872,98,4,21.00,39143.16,0.09,0.03,R,F,1995-01-05,1995-02-01,1995-01-20,DELIVER IN PERSON        ,AIR       , special foxes are ca
966,28129,69,6,5.00,9334.80,0.05,0.08,R,F,1992-02-09,1992-03-07,1992-02-10,DELIVER IN PERSON        ,AIR       ,nal packages are. packages amo
968,49505,69,2,22.00,41117.12,0.02,0.04,A,F,1994-01-31,1994-03-22,1994-02-28,DELIVER IN PERSON        ,AIR       ,nts. quickly ironic packages alongside 
976,41858,79,2,13.00,24400.61,0.03,0.01,N,O,1998-04-01,1998-03-01,1998-04-03,DELIVER IN PERSON        ,AIR       ,o beans. slyly regular packages nag; expres
977,47270,12,6,1.00,1877.97,0.00,0.05,A,F,1993-10-22,1993-10-21,1993-11-11,DELIVER IN PERSON        ,AIR       ,"es nag. bold, exp"
989,42087,24,3,23.00,43469.54,0.02,0.07,N,O,1997-07-20,1997-05-23,1997-07-28,DELIVER IN PERSON        ,AIR       ,uffily along the quickly ev
990,47844,59,1,26.00,49165.74,0.00,0.01,R,F,1994-01-01,1994-01-15,1994-01-10,DELIVER IN PERSON        ,AIR       ,e quickly s
991,28675,92,6,15.00,28379.85,0.05,0.05,R,F,1995-01-07,1995-01-04,1995-01-28,DELIVER IN PERSON        ,AIR       ,ly. unusual accounts alongs
991,43424,60,1,18.00,34055.82,0.07,0.05,N,O,1995-11-29,1995-10-26,1995-11-30,DELIVER IN PERSON        ,AIR       ,p fluffily accord
993,42882,62,2,22.00,41667.78,0.05,0.06,A,F,1993-12-30,1994-01-22,1994-01-26,DELIVER IN PERSON        ,AIR       ,"s, special instructions. requests cajol"
996,39428,31,7,2.00,3793.98,0.02,0.07,N,O,1997-01-04,1997-02-16,1997-01-31,DELIVER IN PERSON        ,AIR       ,structions after the furiously pending 
996,50725,97,2,24.00,45527.76,0.05,0.00,R,F,1994-02-27,1994-01-15,1994-03-14,DELIVER IN PERSON        ,AIR       ,quickly final instructions 
1001,41573,37,4,23.00,20746.00,0.00,0.01,N,O,1996-06-10,1996-05-23,1996-07-10,DELIVER IN PERSON        ,AIR       ,ously. slyl
1005,44101,6,1,12.00,10872.00,0.02,0.05,N,O,1996-04-17,1996-04-12,1996-05-15,DELIVER IN PERSON        ,AIR       , final theodo
1006,27456,42,4,1.00,907.00,0.04,0.00,A,F,1994-07-13,1994-06-01,1994-08-12,DELIVER IN PERSON        ,AIR       ,ges doubt quickly upon t
1011,41733,17,3,7.00,6384.07,0.00,0.07,N,O,1998-02-12,1997-12-30,1998-02-21,DELIVER IN PERSON        ,AIR       ,c accounts. ironic depo
1011,49220,17,6,20.00,18240.20,0.10,0.02,N,O,1995-08-16,1995-10-23,1995-09-14,DELIVER IN PERSON        ,AIR       ,ts cajole across the requests. furiou
1027,38182,63,2,4.00,3712.08,0.08,0.03,A,F,1992-06-21,1992-07-02,1992-07-14,DELIVER IN PERSON        ,AIR       ,sly regular ideas cajole. acc
1027,45345,28,1,4.00,3712.08,0.05,0.04,A,F,1993-10-26,1993-09-18,1993-11-04,DELIVER IN PERSON        ,AIR       ,efully across the carefully pendi
1028,45538,34,6,3.00,2787.06,0.07,0.08,N,O,1997-10-25,1997-10-21,1997-11-13,DELIVER IN PERSON        ,AIR       ,quickly ironic fox
1034,33377,5,3,29.00,27115.87,0.02,0.05,N,O,1995-10-18,1995-09-16,1995-10-23,DELIVER IN PERSON        ,AIR       ,"y at the ironic, ironic packages. fluffily "
1039,38817,40,3,25.00,23500.75,0.00,0.01,R,F,1992-07-21,1992-07-30,1992-08-11,DELIVER IN PERSON        ,AIR       ,rnes wake alongsid
1040,33633,76,4,10.00,9410.40,0.01,0.00,N,O,1996-10-11,1996-10-02,1996-10-16,DELIVER IN PERSON        ,AIR       ,es are care
1042,33062,48,1,12.00,11316.48,0.07,0.00,N,O,1996-02-11,1996-04-09,1996-03-01,DELIVER IN PERSON        ,AIR       ,he slyly special hockey players. fu
1054,42598,55,6,17.00,16235.85,0.07,0.06,N,O,1996-07-29,1996-07-12,1996-08-27,DELIVER IN PERSON        ,AIR       ,slyly regular pains haggle abo
1055,40423,26,1,22.00,21033.10,0.10,0.07,N,O,1998-09-24,1998-09-02,1998-10-07,DELIVER IN PERSON        ,AIR       , fluffily against t
1066,31942,37,3,26.00,25143.56,0.08,0.05,N,O,1996-12-28,1996-12-29,1997-01-02,DELIVER IN PERSON        ,AIR       ,"ss the unusual, even instr"
1080,47937,81,4,4.00,3924.32,0.01,0.01,R,F,1993-09-13,1993-11-18,1993-10-03,DELIVER IN PERSON        ,AIR       ,ut the furi
1083,36453,54,2,17.00,16729.36,0.10,0.05,N,O,1996-07-04,1996-08-14,1996-07-05,DELIVER IN PERSON        ,AIR       ,ding accounts are
1088,34401,89,3,6.00,5934.48,0.07,0.08,N,O,1996-06-11,1996-05-03,1996-06-16,DELIVER IN PERSON        ,AIR       ,lly among the slyly regular foxes. pending 
1091,31968,62,4,6.00,5952.54,0.00,0.03,N,O,1998-08-18,1998-08-02,1998-09-06,DELIVER IN PERSON        ,AIR       , pending dependencies a
1091,47042,97,5,17.00,16865.53,0.04,0.08,R,F,1992-04-04,1992-04-24,1992-04-21,DELIVER IN PERSON        ,AIR       ,ular accounts nag
1095,30083,66,4,20.00,19921.80,0.02,0.05,A,F,1994-02-02,1994-04-05,1994-02-27,DELIVER IN PERSON        ,AIR       , decoys according to the pendin
1097,28064,68,6,10.00,9980.90,0.07,0.05,R,F,1993-09-07,1993-11-27,1993-09-23,DELIVER IN PERSON        ,AIR       ,al requests. blit
1097,38532,3,4,17.00,16967.53,0.01,0.03,A,F,1992-08-27,1992-10-12,1992-09-21,DELIVER IN PERSON        ,AIR       ,lar tithes. packages ca
1104,33345,5,5,18.00,18091.80,0.06,0.02,N,O,1996-08-06,1996-07-10,1996-08-13,DELIVER IN PERSON        ,AIR       ,kly final requests. fluffily special war
1105,48581,14,5,12.00,12073.20,0.01,0.03,R,F,1993-01-04,1993-01-08,1993-01-30,DELIVER IN PERSON        ,AIR       ,efully regular dep
1107,39169,44,1,10.00,10081.00,0.06,0.06,N,O,1995-09-16,1995-10-01,1995-10-03,DELIVER IN PERSON        ,AIR       ,fully. flu
1116,28037,89,4,10.00,10171.10,0.09,0.06,A,F,1995-02-01,1995-02-03,1995-02-28,DELIVER IN PERSON        ,AIR       ,ts. even requests acco
1119,29152,28,2,6.00,6120.66,0.10,0.08,N,O,1995-08-26,1995-08-30,1995-09-09,DELIVER IN PERSON        ,AIR       ,"unusual, bold realms sleep accoun"
1135,47170,36,5,28.00,29011.64,0.07,0.01,N,O,1996-11-23,1996-12-23,1996-11-27,DELIVER IN PERSON        ,AIR       ,g instructions across the even d
1139,45794,12,6,10.00,10401.30,0.07,0.03,N,O,1995-09-27,1995-10-28,1995-09-29,DELIVER IN PERSON        ,AIR       ,heodolites use special instructions: furiou
1142,48006,15,1,4.00,4172.56,0.10,0.07,A,F,1992-10-03,1992-09-14,1992-10-22,DELIVER IN PERSON        ,AIR       ,ual deposits wake along th
1144,38080,53,1,1.00,1045.14,0.02,0.01,R,F,1995-01-08,1994-11-18,1995-01-30,DELIVER IN PERSON        ,AIR       ,ronic requests. blithely unu
1147,27555,48,3,4.00,4192.56,0.01,0.01,R,F,1994-10-15,1994-11-23,1994-11-04,DELIVER IN PERSON        ,AIR       ,ld excuses wake. fluffily final ideas s
1154,41186,55,5,13.00,13716.95,0.09,0.03,R,F,1994-01-17,1993-12-23,1994-01-22,DELIVER IN PERSON        ,AIR       ,ely even packages. even pa
1162,32743,35,3,26.00,27642.16,0.05,0.06,A,F,1993-05-13,1993-07-15,1993-05-22,DELIVER IN PERSON        ,AIR       ,to beans nag furiously. furiou
1165,33734,38,1,18.00,19190.88,0.09,0.06,N,O,1996-01-01,1996-01-07,1996-01-13,DELIVER IN PERSON        ,AIR       ,ges along the quickly regular excuses boo
1172,39264,73,4,18.00,19317.06,0.09,0.04,N,O,1997-07-26,1997-06-24,1997-08-16,DELIVER IN PERSON        ,AIR       , furiously. blithely special deposits poach
1183,28001,56,4,26.00,28188.68,0.00,0.04,R,F,1994-06-21,1994-08-08,1994-07-10,DELIVER IN PERSON        ,AIR       ,bout the regular foxes 
1185,51041,22,2,15.00,16292.70,0.07,0.02,R,F,1993-08-05,1993-09-15,1993-08-22,DELIVER IN PERSON        ,AIR       ,lithely among the furiously pending ins
1189,45831,62,4,24.00,26164.32,0.08,0.01,N,O,1997-04-19,1997-06-01,1997-05-02,DELIVER IN PERSON        ,AIR       ,y bold reques
1196,41795,97,3,10.00,10971.90,0.03,0.04,N,O,1996-10-09,1996-10-20,1996-10-28,DELIVER IN PERSON        ,AIR       ,"inal ideas about the ironic,"
1206,32994,81,4,29.00,32108.80,0.07,0.08,R,F,1992-12-22,1992-10-31,1993-01-01,DELIVER IN PERSON        ,AIR       ,"re daringly special, even orbits"
1209,36352,21,1,10.00,11102.00,0.10,0.07,A,F,1995-04-26,1995-05-30,1995-05-20,DELIVER IN PERSON        ,AIR       , unusual platel
1212,46854,24,3,26.00,28943.46,0.03,0.00,N,O,1996-09-22,1996-11-21,1996-09-25,DELIVER IN PERSON        ,AIR       ,leep fluffily finally ironic accou
1220,27399,21,2,12.00,13454.64,0.06,0.08,N,O,1997-05-15,1997-05-27,1997-05-23,DELIVER IN PERSON        ,AIR       ,osits wake blithely. ironic ac
1220,50340,21,3,12.00,13454.64,0.05,0.06,N,O,1997-04-07,1997-03-06,1997-04-13,DELIVER IN PERSON        ,AIR       ,uriously bold
1221,41153,22,1,22.00,24688.84,0.08,0.04,A,F,1994-04-13,1994-05-29,1994-04-15,DELIVER IN PERSON        ,AIR       ,gular dependencies 
1225,48230,26,3,24.00,27029.28,0.04,0.02,A,F,1994-05-16,1994-04-14,1994-05-22,DELIVER IN PERSON        ,AIR       ,n requests cajole fu
1230,49575,42,6,18.00,20362.14,0.10,0.07,R,F,1994-03-17,1994-03-13,1994-04-07,DELIVER IN PERSON        ,AIR       ,ously pending mult
1231,35111,6,4,4.00,4528.92,0.04,0.08,R,F,1993-06-17,1993-07-11,1993-06-20,DELIVER IN PERSON        ,AIR       ,"ideas. ironic, un"
1236,27460,37,3,25.00,28430.75,0.06,0.02,A,F,1994-08-21,1994-07-03,1994-08-23,DELIVER IN PERSON        ,AIR       ,y unusual forges sleep. even
1236,42308,37,2,10.00,11372.30,0.06,0.08,R,F,1994-08-26,1994-07-25,1994-09-16,DELIVER IN PERSON        ,AIR       ,ajole quickly fi
1236,47495,37,4,5.00,5686.15,0.08,0.02,N,O,1995-11-02,1995-10-01,1995-11-23,DELIVER IN PERSON        ,AIR       ,after the carefully
1237,29223,12,3,22.00,25041.06,0.02,0.08,A,F,1992-05-21,1992-03-08,1992-06-12,DELIVER IN PERSON        ,AIR       ,y. quiet deposits after the furio
1238,41504,50,2,3.00,3417.69,0.08,0.06,A,F,1993-02-03,1993-01-17,1993-02-19,DELIVER IN PERSON        ,AIR       ,ing to the 
1241,30884,53,1,11.00,12564.64,0.08,0.08,R,F,1993-11-02,1993-11-12,1993-11-26,DELIVER IN PERSON        ,AIR       ,esides the foxes. fl
1242,46887,17,1,11.00,12575.64,0.04,0.06,N,O,1997-09-03,1997-11-24,1997-09-18,DELIVER IN PERSON        ,AIR       ,eodolites boost carefully quickly b
1244,48194,45,2,23.00,26340.52,0.06,0.06,N,O,1998-01-01,1997-11-24,1998-01-11,DELIVER IN PERSON        ,AIR       ,. carefully bold ac
1245,42882,57,1,9.00,10316.16,0.03,0.04,A,F,1993-11-22,1994-01-11,1993-12-16,DELIVER IN PERSON        ,AIR       ,eep quickly fluffily b
1247,39111,22,2,8.00,9185.92,0.04,0.07,N,O,1995-09-14,1995-10-02,1995-10-11,DELIVER IN PERSON        ,AIR       ,"old, ironic pinto "
1248,40480,60,3,30.00,34477.20,0.10,0.06,N,O,1996-02-09,1996-02-16,1996-03-06,DELIVER IN PERSON        ,AIR       ,ttainments 
1256,50277,57,1,24.00,27774.00,0.03,0.07,R,F,1995-01-01,1995-01-19,1995-01-12,DELIVER IN PERSON        ,AIR       ,usly unusual
1257,33729,32,4,15.00,17373.75,0.01,0.06,R,F,1992-10-31,1992-10-24,1992-11-20,DELIVER IN PERSON        ,AIR       ,equests play fluffily against t
1257,47524,95,1,5.00,5791.25,0.10,0.06,A,F,1993-06-21,1993-07-14,1993-07-01,DELIVER IN PERSON        ,AIR       ,bold instruct
1265,34114,40,3,15.00,17493.90,0.10,0.08,R,F,1994-05-19,1994-07-26,1994-05-27,DELIVER IN PERSON        ,AIR       ,ts haggle. unusual dep
1271,30882,9,1,19.00,22273.13,0.05,0.05,N,O,1996-11-06,1996-12-17,1996-12-04,DELIVER IN PERSON        ,AIR       ,ts use slyl
1273,45088,11,2,26.00,30531.02,0.08,0.00,R,F,1994-01-31,1993-12-26,1994-03-01,DELIVER IN PERSON        ,AIR       ,the slyly thin dolph
1278,39651,16,2,22.00,25943.94,0.07,0.07,N,O,1996-10-01,1996-11-22,1996-10-20,DELIVER IN PERSON        ,AIR       ,"ut the even, silen"
1279,42880,17,2,21.00,24785.67,0.08,0.03,N,O,1997-07-13,1997-05-14,1997-07-21,DELIVER IN PERSON        ,AIR       , play fluffily across the quickly u
1286,39172,98,3,10.00,11872.80,0.04,0.06,R,F,1993-07-08,1993-07-31,1993-07-15,DELIVER IN PERSON        ,AIR       ,e slyly. quickly 
1293,39718,68,3,27.00,32245.83,0.10,0.03,A,F,1995-01-11,1994-11-10,1995-01-23,DELIVER IN PERSON        ,AIR       ,nt instructions. blithely brave 
1294,26853,32,3,16.00,19124.64,0.02,0.01,A,F,1992-07-03,1992-09-08,1992-07-18,DELIVER IN PERSON        ,AIR       ,into beans hagg
1294,33636,6,3,16.00,19124.64,0.04,0.03,N,O,1998-04-16,1998-04-21,1998-05-10,DELIVER IN PERSON        ,AIR       ,leep. slyly ev
1298,40773,36,1,14.00,16790.06,0.00,0.06,A,F,1995-01-15,1994-12-26,1995-01-19,DELIVER IN PERSON        ,AIR       ,ar dugouts wake furiously blithely unusu
1299,48611,37,1,30.00,36008.70,0.00,0.05,R,F,1993-10-01,1993-12-01,1993-10-27,DELIVER IN PERSON        ,AIR       ,xpress foxes could have to
